,id,latitude,longitude,altitude,date,time
481,135,39.972557,116.393969,146,2009/1/3,1:50:38
482,135,39.972523,116.394029,146,2009/1/3,1:50:41
483,135,39.97247,116.394063,145,2009/1/3,1:50:45
484,135,39.972418,116.39407,143,2009/1/3,1:50:49
485,135,39.972373,116.394071,143,2009/1/3,1:50:54
486,135,39.972322,116.394062,141,2009/1/3,1:50:58
487,135,39.972277,116.394066,137,2009/1/3,1:51:03
488,135,39.972231,116.394078,132,2009/1/3,1:51:08
489,135,39.972179,116.3941,129,2009/1/3,1:51:12
490,135,39.972112,116.394102,125,2009/1/3,1:51:17
491,135,39.972071,116.394074,118,2009/1/3,1:51:21
492,135,39.972018,116.394071,118,2009/1/3,1:51:25
493,135,39.971974,116.394063,115,2009/1/3,1:51:30
494,135,39.971917,116.394057,118,2009/1/3,1:51:35
495,135,39.971893,116.394076,110,2009/1/3,1:51:40
496,135,39.97185,116.394087,107,2009/1/3,1:51:45
497,135,39.97181,116.394112,104,2009/1/3,1:51:50
498,135,39.971775,116.394099,101,2009/1/3,1:51:55
499,135,39.971721,116.394101,99,2009/1/3,1:52:00
500,135,39.971677,116.394093,99,2009/1/3,1:52:05
501,135,39.971664,116.394101,100,2009/1/3,1:52:10
502,135,39.971664,116.394101,100,2009/1/3,1:52:13
503,135,39.971661,116.394109,99,2009/1/3,1:52:15
504,135,39.971624,116.394096,101,2009/1/3,1:52:20
505,135,39.971578,116.394098,103,2009/1/3,1:52:23
506,135,39.971528,116.394105,104,2009/1/3,1:52:28
507,135,39.971482,116.394113,103,2009/1/3,1:52:31
508,135,39.971465,116.394134,108,2009/1/3,1:52:36
509,135,39.971441,116.394138,108,2009/1/3,1:52:41
510,135,39.971403,116.394128,105,2009/1/3,1:52:46
511,135,39.971368,116.394123,103,2009/1/3,1:52:51
512,135,39.971323,116.39413,102,2009/1/3,1:52:55
513,135,39.971295,116.39412,103,2009/1/3,1:53:00
514,135,39.971255,116.394149,102,2009/1/3,1:53:03
515,135,39.971192,116.394216,102,2009/1/3,1:53:05
516,135,39.97115,116.394239,102,2009/1/3,1:53:07
517,135,39.971101,116.394223,104,2009/1/3,1:53:10
518,135,39.971045,116.394241,102,2009/1/3,1:53:14
519,135,39.970994,116.394252,99,2009/1/3,1:53:19
520,135,39.970947,116.394269,98,2009/1/3,1:53:22
521,135,39.970906,116.394277,96,2009/1/3,1:53:25
522,135,39.970858,116.394289,95,2009/1/3,1:53:29
523,135,39.970812,116.394292,91,2009/1/3,1:53:34
524,135,39.970781,116.394277,89,2009/1/3,1:53:39
525,135,39.970725,116.394282,87,2009/1/3,1:53:43
526,135,39.970682,116.394298,82,2009/1/3,1:53:48
527,135,39.970657,116.39432,77,2009/1/3,1:53:53
528,135,39.970637,116.394377,74,2009/1/3,1:53:57
529,135,39.970606,116.394427,71,2009/1/3,1:54:02
530,135,39.970568,116.394418,69,2009/1/3,1:54:07
531,135,39.970522,116.3944,65,2009/1/3,1:54:12
532,135,39.970485,116.394356,64,2009/1/3,1:54:14
533,135,39.970443,116.394334,61,2009/1/3,1:54:19
534,135,39.970407,116.394284,60,2009/1/3,1:54:22
535,135,39.970356,116.39427,60,2009/1/3,1:54:25
536,135,39.970314,116.394243,60,2009/1/3,1:54:29
537,135,39.970265,116.394211,60,2009/1/3,1:54:32
538,135,39.970201,116.394217,63,2009/1/3,1:54:37
539,135,39.97018,116.394215,62,2009/1/3,1:54:42
540,135,39.970148,116.394239,61,2009/1/3,1:54:47
541,135,39.9701,116.394263,59,2009/1/3,1:54:52
542,135,39.970055,116.39425,58,2009/1/3,1:54:57
543,135,39.97001,116.394214,58,2009/1/3,1:55:01
544,135,39.969957,116.394203,59,2009/1/3,1:55:06
545,135,39.969915,116.394169,61,2009/1/3,1:55:09
546,135,39.969859,116.394149,63,2009/1/3,1:55:13
547,135,39.96981,116.394124,63,2009/1/3,1:55:17
548,135,39.969772,116.394134,65,2009/1/3,1:55:22
549,135,39.969742,116.394096,66,2009/1/3,1:55:27
550,135,39.969684,116.394124,70,2009/1/3,1:55:32
551,135,39.969607,116.394214,73,2009/1/3,1:55:34
552,135,39.969589,116.394249,75,2009/1/3,1:55:39
553,135,39.969532,116.394262,77,2009/1/3,1:55:43
554,135,39.969478,116.394288,76,2009/1/3,1:55:47
555,135,39.969446,116.394334,77,2009/1/3,1:55:52
556,135,39.969399,116.394342,79,2009/1/3,1:55:57
557,135,39.969363,116.3944,76,2009/1/3,1:56:01
558,135,39.969317,116.39441,78,2009/1/3,1:56:06
559,135,39.969276,116.394406,76,2009/1/3,1:56:11
560,135,39.969235,116.394424,74,2009/1/3,1:56:16
561,135,39.969193,116.394451,74,2009/1/3,1:56:19
562,135,39.969151,116.394473,71,2009/1/3,1:56:23
563,135,39.969135,116.394464,69,2009/1/3,1:56:28
564,135,39.969124,116.394469,63,2009/1/3,1:56:33
565,135,39.969119,116.394439,65,2009/1/3,1:56:38
566,135,39.969071,116.394421,65,2009/1/3,1:56:42
567,135,39.969027,116.394394,62,2009/1/3,1:56:47
568,135,39.968984,116.394381,59,2009/1/3,1:56:51
569,135,39.968938,116.394367,55,2009/1/3,1:56:56
570,135,39.968945,116.394462,55,2009/1/3,1:57:00
571,135,39.968915,116.394507,52,2009/1/3,1:57:04
572,135,39.96888,116.394536,46,2009/1/3,1:57:09
573,135,39.968928,116.394581,42,2009/1/3,1:57:14
574,135,39.968973,116.394618,38,2009/1/3,1:57:17
575,135,39.969,116.394666,32,2009/1/3,1:57:20
576,135,39.969047,116.394684,24,2009/1/3,1:57:23
577,135,39.96909,116.394713,14,2009/1/3,1:57:26
578,135,39.969126,116.39474,-2,2009/1/3,1:57:30
579,135,39.96918,116.394764,-14,2009/1/3,1:57:33
580,135,39.969223,116.394769,-30,2009/1/3,1:57:37
581,135,39.969262,116.394781,-38,2009/1/3,1:57:39
582,135,39.969312,116.394789,-37,2009/1/3,1:57:41
583,135,39.969369,116.394775,-45,2009/1/3,1:57:44
584,135,39.969421,116.394742,-51,2009/1/3,1:57:46
585,135,39.969486,116.39471,-56,2009/1/3,1:57:48
586,135,39.969554,116.394672,-61,2009/1/3,1:57:50
587,135,39.969628,116.394636,-67,2009/1/3,1:57:52
588,135,39.969688,116.394631,-70,2009/1/3,1:57:53
589,135,39.969776,116.394605,-75,2009/1/3,1:57:55
590,135,39.969824,116.394589,-78,2009/1/3,1:57:56
591,135,39.969872,116.394573,-81,2009/1/3,1:57:57
592,135,39.969924,116.394556,-84,2009/1/3,1:57:58
593,135,39.969976,116.39454,-86,2009/1/3,1:57:59
594,135,39.97003,116.394523,-89,2009/1/3,1:58:00
595,135,39.970089,116.39451,-91,2009/1/3,1:58:01
596,135,39.968788,116.394851,118,2009/1/3,2:12:22
597,135,39.968004,116.39481,451,2009/1/3,2:12:24
598,135,39.967925,116.394802,482,2009/1/3,2:12:25
599,135,39.968173,116.395387,469,2009/1/3,2:12:47
600,135,39.968574,116.395102,452,2009/1/3,2:12:52
601,135,39.968558,116.395123,435,2009/1/3,2:12:53
602,135,39.968556,116.39516,417,2009/1/3,2:12:54
603,135,39.968618,116.395229,361,2009/1/3,2:12:55
604,135,39.968684,116.39524,328,2009/1/3,2:12:56
605,135,39.96868,116.395284,306,2009/1/3,2:12:57
606,135,39.96869,116.395295,287,2009/1/3,2:12:58
607,135,39.968674,116.395369,261,2009/1/3,2:12:59
608,135,39.968692,116.395389,246,2009/1/3,2:13:01
609,135,39.968712,116.39541,230,2009/1/3,2:13:03
610,135,39.968719,116.39544,208,2009/1/3,2:13:05
611,135,39.96872,116.395485,195,2009/1/3,2:13:07
612,135,39.96874,116.395521,179,2009/1/3,2:13:10
613,135,39.968748,116.395568,165,2009/1/3,2:13:13
614,135,39.968747,116.395619,156,2009/1/3,2:13:16
615,135,39.968736,116.39567,144,2009/1/3,2:13:20
616,135,39.968728,116.39572,133,2009/1/3,2:13:23
617,135,39.968727,116.395789,128,2009/1/3,2:13:28
618,135,39.96872,116.395848,127,2009/1/3,2:13:32
619,135,39.968724,116.39592,122,2009/1/3,2:13:37
620,135,39.968695,116.395977,114,2009/1/3,2:13:41
621,135,39.96868,116.396046,104,2009/1/3,2:13:46
622,135,39.968674,116.396108,105,2009/1/3,2:13:51
623,135,39.968685,116.396165,105,2009/1/3,2:13:56
624,135,39.968692,116.396225,108,2009/1/3,2:14:00
625,135,39.96871,116.396285,112,2009/1/3,2:14:05
626,135,39.968727,116.396349,112,2009/1/3,2:14:10
627,135,39.968777,116.396349,111,2009/1/3,2:14:12
628,135,39.968771,116.396407,111,2009/1/3,2:14:16
629,135,39.968755,116.396468,116,2009/1/3,2:14:20
630,135,39.968758,116.39653,119,2009/1/3,2:14:24
631,135,39.968768,116.396599,119,2009/1/3,2:14:29
632,135,39.968778,116.396664,122,2009/1/3,2:14:34
633,135,39.968796,116.396734,123,2009/1/3,2:14:39
634,135,39.968812,116.396803,123,2009/1/3,2:14:43
635,135,39.968821,116.396875,128,2009/1/3,2:14:48
636,135,39.968809,116.396997,136,2009/1/3,2:14:51
637,135,39.96882,116.397055,145,2009/1/3,2:14:55
638,135,39.968828,116.397113,149,2009/1/3,2:14:58
639,135,39.968828,116.397179,151,2009/1/3,2:15:02
640,135,39.968832,116.397239,155,2009/1/3,2:15:05
641,135,39.968828,116.39731,160,2009/1/3,2:15:08
642,135,39.968841,116.397369,167,2009/1/3,2:15:12
643,135,39.968832,116.397438,171,2009/1/3,2:15:16
644,135,39.968854,116.397497,174,2009/1/3,2:15:21
645,135,39.968852,116.397551,181,2009/1/3,2:15:26
646,135,39.968839,116.397614,179,2009/1/3,2:15:29
647,135,39.968822,116.397683,181,2009/1/3,2:15:33
648,135,39.96882,116.397732,184,2009/1/3,2:15:38
649,135,39.968791,116.397763,186,2009/1/3,2:15:43
650,135,39.968757,116.3978,185,2009/1/3,2:15:48
651,135,39.968756,116.397856,189,2009/1/3,2:15:53
652,135,39.968774,116.397913,190,2009/1/3,2:15:58
653,135,39.968787,116.397969,192,2009/1/3,2:16:01
654,135,39.968775,116.398001,197,2009/1/3,2:16:06
655,135,39.968758,116.397975,202,2009/1/3,2:16:11
656,135,39.968813,116.398027,200,2009/1/3,2:16:14
657,135,39.968825,116.398084,201,2009/1/3,2:16:18
658,135,39.968819,116.398133,202,2009/1/3,2:16:23
659,135,39.968823,116.398208,198,2009/1/3,2:16:27
660,135,39.968836,116.398267,197,2009/1/3,2:16:30
661,135,39.968859,116.39833,199,2009/1/3,2:16:34
662,135,39.968842,116.398381,194,2009/1/3,2:16:36
663,135,39.968846,116.398448,201,2009/1/3,2:16:40
664,135,39.968864,116.39845,199,2009/1/3,2:16:45
665,135,39.968864,116.39845,199,2009/1/3,2:16:48
666,135,39.968866,116.398455,201,2009/1/3,2:16:50
667,135,39.968859,116.39847,202,2009/1/3,2:16:55
668,135,39.968875,116.398545,202,2009/1/3,2:17:00
669,135,39.968861,116.398577,204,2009/1/3,2:17:05
670,135,39.968833,116.398634,205,2009/1/3,2:17:09
671,135,39.96882,116.398692,204,2009/1/3,2:17:12
672,135,39.968792,116.398743,201,2009/1/3,2:17:16
673,135,39.968765,116.398784,206,2009/1/3,2:17:21
674,135,39.968759,116.398843,206,2009/1/3,2:17:25
675,135,39.968773,116.398892,196,2009/1/3,2:17:30
676,135,39.96879,116.39894,193,2009/1/3,2:17:35
677,135,39.968777,116.398972,175,2009/1/3,2:17:40
678,135,39.968771,116.399031,169,2009/1/3,2:17:45
679,135,39.96876,116.399098,171,2009/1/3,2:17:49
680,135,39.968768,116.399173,167,2009/1/3,2:17:53
681,135,39.96877,116.399243,169,2009/1/3,2:17:57
682,135,39.968745,116.399306,174,2009/1/3,2:18:01
683,135,39.968699,116.399338,184,2009/1/3,2:18:06
684,135,39.968666,116.399329,197,2009/1/3,2:18:10
685,135,39.968617,116.399284,205,2009/1/3,2:18:13
686,135,39.968572,116.399282,216,2009/1/3,2:18:16
687,135,39.968528,116.399282,221,2009/1/3,2:18:19
688,135,39.96849,116.399294,230,2009/1/3,2:18:23
689,135,39.968455,116.39926,235,2009/1/3,2:18:25
690,135,39.968401,116.399286,242,2009/1/3,2:18:29
691,135,39.96838,116.399332,251,2009/1/3,2:18:32
692,135,39.968356,116.399403,255,2009/1/3,2:18:37
693,135,39.968337,116.399443,265,2009/1/3,2:18:40
694,135,39.968346,116.399505,269,2009/1/3,2:18:43
695,135,39.968359,116.399558,278,2009/1/3,2:18:48
696,135,39.968229,116.399785,103,2009/1/3,2:33:21
697,135,39.968216,116.399866,104,2009/1/3,2:33:26
698,135,39.968203,116.399932,104,2009/1/3,2:33:30
699,135,39.968182,116.400005,105,2009/1/3,2:33:33
700,135,39.968166,116.400069,106,2009/1/3,2:33:36
701,135,39.968224,116.399984,109,2009/1/3,2:33:40
702,135,39.968266,116.399887,111,2009/1/3,2:33:42
703,135,39.968241,116.399944,113,2009/1/3,2:33:45
704,135,39.968261,116.39978,117,2009/1/3,2:33:47
705,135,39.968268,116.399697,119,2009/1/3,2:33:48
706,135,39.968241,116.399654,125,2009/1/3,2:33:52
707,135,39.968195,116.399627,132,2009/1/3,2:33:57
708,135,39.968162,116.399624,138,2009/1/3,2:34:02
709,135,39.968137,116.399622,144,2009/1/3,2:34:07
710,135,39.968138,116.39959,146,2009/1/3,2:34:12
711,135,39.968155,116.399546,146,2009/1/3,2:34:17
712,135,39.968136,116.399565,146,2009/1/3,2:34:22
713,135,39.968135,116.399574,146,2009/1/3,2:34:27
714,135,39.968134,116.399584,146,2009/1/3,2:34:32
715,135,39.968135,116.399598,146,2009/1/3,2:34:37
716,135,39.968135,116.399603,146,2009/1/3,2:34:42
717,135,39.968136,116.3996,146,2009/1/3,2:34:47
718,135,39.968138,116.399597,145,2009/1/3,2:34:52
719,135,39.968138,116.399598,145,2009/1/3,2:34:57
720,135,39.968138,116.399602,145,2009/1/3,2:35:02
721,135,39.968138,116.399609,145,2009/1/3,2:35:07
722,135,39.968138,116.399609,145,2009/1/3,2:35:10
723,135,39.96814,116.399609,145,2009/1/3,2:35:12
724,135,39.968142,116.3996,145,2009/1/3,2:35:17
725,135,39.968144,116.39959,145,2009/1/3,2:35:22
726,135,39.968145,116.399584,145,2009/1/3,2:35:27
727,135,39.968145,116.399584,145,2009/1/3,2:35:30
728,135,39.968144,116.399591,145,2009/1/3,2:35:32
729,135,39.968125,116.399641,147,2009/1/3,2:35:37
730,135,39.968116,116.399676,149,2009/1/3,2:35:42
731,135,39.968115,116.399737,154,2009/1/3,2:35:47
732,135,39.968091,116.399816,158,2009/1/3,2:35:51
733,135,39.96809,116.399856,162,2009/1/3,2:35:56
734,135,39.968102,116.399795,165,2009/1/3,2:36:01
735,135,39.96811,116.399729,164,2009/1/3,2:36:06
736,135,39.968076,116.399689,164,2009/1/3,2:36:10
737,135,39.96806,116.399658,164,2009/1/3,2:36:15
738,135,39.96806,116.399658,164,2009/1/3,2:36:18
739,135,39.968065,116.399664,164,2009/1/3,2:36:20
740,135,39.968079,116.39965,165,2009/1/3,2:36:25
741,135,39.96812,116.399599,165,2009/1/3,2:36:30
742,135,39.968156,116.399565,165,2009/1/3,2:36:35
743,135,39.968159,116.399562,165,2009/1/3,2:36:40
744,135,39.96816,116.399563,165,2009/1/3,2:36:45
745,135,39.96816,116.399569,165,2009/1/3,2:36:50
746,135,39.96816,116.399569,165,2009/1/3,2:36:53
747,135,39.968154,116.399577,165,2009/1/3,2:36:55
748,135,39.96815,116.399588,166,2009/1/3,2:37:00
749,135,39.968174,116.399589,165,2009/1/3,2:37:05
750,135,39.96818,116.399591,166,2009/1/3,2:37:10
751,135,39.96818,116.399594,166,2009/1/3,2:37:15
752,135,39.96818,116.399599,166,2009/1/3,2:37:20
753,135,39.96818,116.399599,166,2009/1/3,2:37:23
754,135,39.968179,116.399605,166,2009/1/3,2:37:25
755,135,39.968179,116.399615,166,2009/1/3,2:37:30
756,135,39.968179,116.399617,166,2009/1/3,2:37:35
757,135,39.96818,116.39961,166,2009/1/3,2:37:40
758,135,39.96818,116.399609,166,2009/1/3,2:37:45
759,135,39.96818,116.399609,166,2009/1/3,2:37:48
760,135,39.96818,116.399601,166,2009/1/3,2:37:50
761,135,39.968181,116.399592,166,2009/1/3,2:37:55
762,135,39.968166,116.399567,165,2009/1/3,2:38:00
763,135,39.968171,116.399558,165,2009/1/3,2:38:05
764,135,39.968172,116.399556,165,2009/1/3,2:38:10
765,135,39.968173,116.399561,165,2009/1/3,2:38:15
766,135,39.968173,116.399564,165,2009/1/3,2:38:20
767,135,39.968173,116.399564,165,2009/1/3,2:38:23
768,135,39.968175,116.399557,165,2009/1/3,2:38:25
769,135,39.968177,116.399547,165,2009/1/3,2:38:30
770,135,39.968177,116.399547,165,2009/1/3,2:38:33
771,135,39.968176,116.399551,165,2009/1/3,2:38:35
772,135,39.968177,116.399565,165,2009/1/3,2:38:40
773,135,39.968227,116.399562,166,2009/1/3,2:38:43
774,135,39.968254,116.399561,165,2009/1/3,2:38:48
775,135,39.968264,116.399556,165,2009/1/3,2:38:53
776,135,39.968264,116.399556,165,2009/1/3,2:38:56
777,135,39.968262,116.399563,165,2009/1/3,2:38:58
778,135,39.968256,116.399598,165,2009/1/3,2:39:03
779,135,39.968256,116.399609,165,2009/1/3,2:39:08
780,135,39.968286,116.399631,165,2009/1/3,2:39:13
781,135,39.968304,116.399583,164,2009/1/3,2:39:18
782,135,39.968302,116.399535,164,2009/1/3,2:39:23
783,135,39.968298,116.399513,164,2009/1/3,2:39:28
784,135,39.968273,116.399503,166,2009/1/3,2:39:33
785,135,39.968273,116.399503,166,2009/1/3,2:39:36
786,135,39.968273,116.39951,166,2009/1/3,2:39:38
787,135,39.968272,116.39952,166,2009/1/3,2:39:43
788,135,39.968272,116.399525,166,2009/1/3,2:39:48
789,135,39.968271,116.399527,166,2009/1/3,2:39:53
790,135,39.96827,116.399532,166,2009/1/3,2:39:58
791,135,39.968268,116.399532,166,2009/1/3,2:40:03
792,135,39.968267,116.39953,166,2009/1/3,2:40:08
793,135,39.968265,116.399535,166,2009/1/3,2:40:13
794,135,39.968263,116.399539,166,2009/1/3,2:40:18
795,135,39.968262,116.399544,165,2009/1/3,2:40:23
796,135,39.968262,116.399544,165,2009/1/3,2:40:26
797,135,39.968255,116.39954,165,2009/1/3,2:40:28
798,135,39.96822,116.399568,165,2009/1/3,2:40:33
799,135,39.968184,116.399603,165,2009/1/3,2:40:38
800,135,39.968184,116.399603,165,2009/1/3,2:40:41
801,135,39.968178,116.39961,166,2009/1/3,2:40:43
802,135,39.968177,116.399623,166,2009/1/3,2:40:48
803,135,39.968175,116.399635,166,2009/1/3,2:40:53
804,135,39.968176,116.399646,166,2009/1/3,2:40:58
805,135,39.968177,116.399644,166,2009/1/3,2:41:03
806,135,39.968179,116.399636,166,2009/1/3,2:41:08
807,135,39.96818,116.399635,165,2009/1/3,2:41:13
808,135,39.96818,116.399635,165,2009/1/3,2:41:16
809,135,39.96818,116.399643,165,2009/1/3,2:41:18
810,135,39.968194,116.399629,167,2009/1/3,2:41:23
811,135,39.968194,116.399629,167,2009/1/3,2:41:26
812,135,39.968198,116.399628,168,2009/1/3,2:41:28
813,135,39.968198,116.399637,168,2009/1/3,2:41:33
814,135,39.968203,116.399622,168,2009/1/3,2:41:38
815,135,39.968199,116.399596,168,2009/1/3,2:41:43
816,135,39.968199,116.399596,168,2009/1/3,2:41:46
817,135,39.968199,116.399602,168,2009/1/3,2:41:48
818,135,39.968199,116.399611,168,2009/1/3,2:41:53
819,135,39.968199,116.399619,168,2009/1/3,2:41:58
820,135,39.968199,116.399622,168,2009/1/3,2:42:03
821,135,39.968199,116.399623,168,2009/1/3,2:42:08
822,135,39.968198,116.399628,168,2009/1/3,2:42:13
823,135,39.968198,116.399628,168,2009/1/3,2:42:16
824,135,39.968197,116.399636,168,2009/1/3,2:42:18
825,135,39.968224,116.39961,168,2009/1/3,2:42:23
826,135,39.968225,116.399611,168,2009/1/3,2:42:28
827,135,39.968226,116.399616,168,2009/1/3,2:42:33
828,135,39.968226,116.399612,168,2009/1/3,2:42:38
829,135,39.968226,116.399612,168,2009/1/3,2:42:41
830,135,39.968224,116.399613,168,2009/1/3,2:42:43
831,135,39.968222,116.399623,168,2009/1/3,2:42:48
832,135,39.968182,116.399639,168,2009/1/3,2:42:53
833,135,39.968146,116.399656,168,2009/1/3,2:42:58
834,135,39.968102,116.399652,167,2009/1/3,2:43:03
835,135,39.968101,116.399638,168,2009/1/3,2:43:08
836,135,39.968101,116.399638,168,2009/1/3,2:43:11
837,135,39.968102,116.39963,168,2009/1/3,2:43:13
838,135,39.968103,116.39962,168,2009/1/3,2:43:18
839,135,39.968103,116.399612,168,2009/1/3,2:43:23
840,135,39.968103,116.399612,168,2009/1/3,2:43:26
841,135,39.968105,116.399611,168,2009/1/3,2:43:28
842,135,39.968121,116.399556,167,2009/1/3,2:43:32
843,135,39.968122,116.399546,167,2009/1/3,2:43:37
844,135,39.968122,116.399548,168,2009/1/3,2:43:42
845,135,39.968123,116.399549,168,2009/1/3,2:43:47
846,135,39.968124,116.399543,167,2009/1/3,2:43:52
847,135,39.968125,116.399535,167,2009/1/3,2:43:57
848,135,39.968126,116.399532,167,2009/1/3,2:44:02
849,135,39.968127,116.399531,167,2009/1/3,2:44:07
850,135,39.968127,116.399531,167,2009/1/3,2:44:10
851,135,39.968125,116.399536,167,2009/1/3,2:44:12
852,135,39.968111,116.399561,168,2009/1/3,2:44:17
853,135,39.96808,116.399604,168,2009/1/3,2:44:21
854,135,39.968043,116.399662,168,2009/1/3,2:44:26
855,135,39.967995,116.399714,168,2009/1/3,2:44:29
856,135,39.96795,116.39978,168,2009/1/3,2:44:32
857,135,39.967927,116.399842,169,2009/1/3,2:44:35
858,135,39.967894,116.399888,169,2009/1/3,2:44:37
859,135,39.967893,116.399925,170,2009/1/3,2:44:42
860,135,39.967911,116.399866,170,2009/1/3,2:44:47
861,135,39.967955,116.399824,171,2009/1/3,2:44:51
862,135,39.967992,116.399775,172,2009/1/3,2:44:54
863,135,39.967953,116.399831,174,2009/1/3,2:44:58
864,135,39.967989,116.399775,174,2009/1/3,2:45:01
865,135,39.968027,116.399726,175,2009/1/3,2:45:04
866,135,39.968074,116.399675,176,2009/1/3,2:45:08
867,135,39.968109,116.399656,177,2009/1/3,2:45:13
868,135,39.968156,116.399623,176,2009/1/3,2:45:17
869,135,39.968171,116.399594,175,2009/1/3,2:45:22
870,135,39.968198,116.399556,175,2009/1/3,2:45:27
871,135,39.968179,116.399593,176,2009/1/3,2:45:32
872,135,39.968134,116.39963,178,2009/1/3,2:45:35
873,135,39.968091,116.39964,180,2009/1/3,2:45:40
874,135,39.96805,116.399664,183,2009/1/3,2:45:42
875,135,39.968028,116.399676,184,2009/1/3,2:45:47
876,135,39.968027,116.399668,184,2009/1/3,2:45:52
877,135,39.968027,116.399668,184,2009/1/3,2:45:55
878,135,39.968024,116.399672,184,2009/1/3,2:45:57
879,135,39.967992,116.399694,184,2009/1/3,2:46:02
880,135,39.967948,116.399732,185,2009/1/3,2:46:04
881,135,39.967914,116.399781,184,2009/1/3,2:46:09
882,135,39.967911,116.399791,184,2009/1/3,2:46:14
883,135,39.967911,116.399791,184,2009/1/3,2:46:17
884,135,39.967916,116.399787,185,2009/1/3,2:46:19
885,135,39.967923,116.399761,187,2009/1/3,2:46:24
886,135,39.967923,116.399761,187,2009/1/3,2:46:27
887,135,39.967917,116.399761,188,2009/1/3,2:46:29
888,135,39.967943,116.399755,188,2009/1/3,2:46:34
889,135,39.967943,116.399755,188,2009/1/3,2:46:37
890,135,39.96795,116.399751,189,2009/1/3,2:46:39
891,135,39.967973,116.39975,191,2009/1/3,2:46:44
892,135,39.967973,116.39975,191,2009/1/3,2:46:47
893,135,39.967974,116.399755,192,2009/1/3,2:46:49
894,135,39.967978,116.399708,194,2009/1/3,2:46:54
895,135,39.967989,116.399694,193,2009/1/3,2:46:59
896,135,39.968014,116.399606,193,2009/1/3,2:47:02
897,135,39.968048,116.399569,191,2009/1/3,2:47:07
898,135,39.968065,116.399564,190,2009/1/3,2:47:12
899,135,39.968085,116.399537,191,2009/1/3,2:47:17
900,135,39.968105,116.399484,192,2009/1/3,2:47:21
901,135,39.968119,116.399458,194,2009/1/3,2:47:26
902,135,39.968119,116.399458,194,2009/1/3,2:47:29
903,135,39.968118,116.399464,194,2009/1/3,2:47:31
904,135,39.968113,116.399447,197,2009/1/3,2:47:36
905,135,39.968098,116.399471,200,2009/1/3,2:47:41
906,135,39.968084,116.399489,200,2009/1/3,2:47:46
907,135,39.968055,116.399482,199,2009/1/3,2:47:51
908,135,39.968074,116.399493,195,2009/1/3,2:47:56
909,135,39.968102,116.399442,191,2009/1/3,2:48:01
910,135,39.96821,116.399168,172,2009/1/3,2:58:36
911,135,39.96821,116.399101,173,2009/1/3,2:58:40
912,135,39.968166,116.399106,173,2009/1/3,2:58:45
913,135,39.968132,116.399121,174,2009/1/3,2:58:50
914,135,39.968098,116.399191,175,2009/1/3,2:58:53
915,135,39.968073,116.39924,174,2009/1/3,2:58:56
916,135,39.968059,116.399321,175,2009/1/3,2:58:59
917,135,39.968043,116.399385,177,2009/1/3,2:59:02
918,135,39.968021,116.399446,179,2009/1/3,2:59:06
919,135,39.968016,116.3995,183,2009/1/3,2:59:11
920,135,39.968045,116.399514,187,2009/1/3,2:59:16
921,135,39.96809,116.399489,187,2009/1/3,2:59:19
922,135,39.968145,116.399476,187,2009/1/3,2:59:23
923,135,39.968204,116.399459,186,2009/1/3,2:59:26
924,135,39.968269,116.399437,186,2009/1/3,2:59:29
925,135,39.968313,116.399417,186,2009/1/3,2:59:31
926,135,39.96835,116.39944,183,2009/1/3,2:59:36
927,135,39.968392,116.399438,178,2009/1/3,2:59:41
928,135,39.96836,116.399477,173,2009/1/3,2:59:46
929,135,39.968337,116.399498,173,2009/1/3,2:59:51
930,135,39.968337,116.399498,173,2009/1/3,2:59:54
931,135,39.968334,116.399505,172,2009/1/3,2:59:56
932,135,39.968331,116.399519,172,2009/1/3,3:00:01
933,135,39.968331,116.399519,172,2009/1/3,3:00:04
934,135,39.968329,116.399519,172,2009/1/3,3:00:06
935,135,39.968326,116.399509,172,2009/1/3,3:00:11
936,135,39.968321,116.399515,172,2009/1/3,3:00:16
937,135,39.968321,116.399515,172,2009/1/3,3:00:19
938,135,39.968316,116.399518,173,2009/1/3,3:00:21
939,135,39.968258,116.399575,175,2009/1/3,3:00:26
940,135,39.968211,116.399605,177,2009/1/3,3:00:28
941,135,39.968162,116.399624,179,2009/1/3,3:00:32
942,135,39.968155,116.399634,180,2009/1/3,3:00:37
943,135,39.968153,116.399646,180,2009/1/3,3:00:42
944,135,39.968152,116.399655,180,2009/1/3,3:00:47
945,135,39.968152,116.399652,180,2009/1/3,3:00:52
946,135,39.968152,116.399652,180,2009/1/3,3:00:55
947,135,39.968151,116.399656,180,2009/1/3,3:00:57
948,135,39.96815,116.399667,180,2009/1/3,3:01:02
949,135,39.96815,116.399667,180,2009/1/3,3:01:05
950,135,39.968149,116.39967,180,2009/1/3,3:01:07
951,135,39.968148,116.399679,180,2009/1/3,3:01:12
952,135,39.968149,116.39968,180,2009/1/3,3:01:17
953,135,39.968149,116.399687,180,2009/1/3,3:01:22
954,135,39.968149,116.399687,180,2009/1/3,3:01:25
955,135,39.968149,116.39968,180,2009/1/3,3:01:27
956,135,39.968121,116.399628,180,2009/1/3,3:01:31
957,135,39.968112,116.399613,181,2009/1/3,3:01:36
958,135,39.968112,116.3996,181,2009/1/3,3:01:41
959,135,39.968114,116.399589,181,2009/1/3,3:01:46
960,135,39.968114,116.399578,181,2009/1/3,3:01:51
961,135,39.968114,116.399571,181,2009/1/3,3:01:56
